"Plot Title: P07_7"
"#","Date Time, GMT+01:00","Temp, °F (LGR S/N: 10456880, SEN S/N: 10456880)","Coupler Attached (LGR S/N: 10456880)","Host Connected (LGR S/N: 10456880)","Stopped (LGR S/N: 10456880)","End Of File (LGR S/N: 10456880)"
113,10/10/19 09:20:00 PM,66.537,,,,
114,10/10/19 09:25:00 PM,66.537,,,,
115,10/10/19 09:30:00 PM,66.537,,,,
116,10/10/19 09:35:00 PM,66.537,,,,
117,10/10/19 09:40:00 PM,66.366,,,,
118,10/10/19 09:45:00 PM,66.366,,,,
119,10/10/19 09:50:00 PM,66.366,,,,
120,10/10/19 09:55:00 PM,66.193,,,,
121,10/10/19 10:00:00 PM,66.193,,,,
122,10/10/19 10:05:00 PM,66.193,,,,
123,10/10/19 10:10:00 PM,66.022,,,,
124,10/10/19 10:15:00 PM,66.022,,,,
125,10/10/19 10:20:00 PM,66.022,,,,
126,10/10/19 10:25:00 PM,65.851,,,,
127,10/10/19 10:30:00 PM,65.851,,,,
128,10/10/19 10:35:00 PM,65.851,,,,
129,10/10/19 10:40:00 PM,65.680,,,,
130,10/10/19 10:45:00 PM,65.680,,,,
131,10/10/19 10:50:00 PM,65.680,,,,
132,10/10/19 10:55:00 PM,65.509,,,,
133,10/10/19 11:00:00 PM,65.509,,,,
134,10/10/19 11:05:00 PM,65.509,,,,
135,10/10/19 11:10:00 PM,65.338,,,,
136,10/10/19 11:15:00 PM,65.338,,,,
137,10/10/19 11:20:00 PM,65.338,,,,
138,10/10/19 11:25:00 PM,65.338,,,,
139,10/10/19 11:30:00 PM,65.167,,,,
140,10/10/19 11:35:00 PM,65.167,,,,
141,10/10/19 11:40:00 PM,65.167,,,,
142,10/10/19 11:45:00 PM,65.167,,,,
143,10/10/19 11:50:00 PM,65.167,,,,
144,10/10/19 11:55:00 PM,65.167,,,,
145,10/11/19 12:00:00 AM,64.996,,,,
146,10/11/19 12:05:00 AM,64.996,,,,
147,10/11/19 12:10:00 AM,64.996,,,,
148,10/11/19 12:15:00 AM,64.996,,,,
149,10/11/19 12:20:00 AM,64.996,,,,
150,10/11/19 12:25:00 AM,64.996,,,,
151,10/11/19 12:30:00 AM,64.825,,,,
152,10/11/19 12:35:00 AM,64.825,,,,
153,10/11/19 12:40:00 AM,64.825,,,,
154,10/11/19 12:45:00 AM,64.825,,,,
155,10/11/19 12:50:00 AM,64.825,,,,
156,10/11/19 12:55:00 AM,64.825,,,,
157,10/11/19 01:00:00 AM,64.652,,,,
158,10/11/19 01:05:00 AM,64.652,,,,
159,10/11/19 01:10:00 AM,64.652,,,,
160,10/11/19 01:15:00 AM,64.652,,,,
161,10/11/19 01:20:00 AM,64.652,,,,
162,10/11/19 01:25:00 AM,64.652,,,,
163,10/11/19 01:30:00 AM,64.652,,,,
164,10/11/19 01:35:00 AM,64.481,,,,
165,10/11/19 01:40:00 AM,64.481,,,,
166,10/11/19 01:45:00 AM,64.481,,,,
167,10/11/19 01:50:00 AM,64.481,,,,
168,10/11/19 01:55:00 AM,64.481,,,,
169,10/11/19 02:00:00 AM,64.481,,,,
170,10/11/19 02:05:00 AM,64.481,,,,
171,10/11/19 02:10:00 AM,64.481,,,,
172,10/11/19 02:15:00 AM,64.481,,,,
173,10/11/19 02:20:00 AM,64.481,,,,
174,10/11/19 02:25:00 AM,64.310,,,,
175,10/11/19 02:30:00 AM,64.310,,,,
176,10/11/19 02:35:00 AM,64.310,,,,
177,10/11/19 02:40:00 AM,64.310,,,,
178,10/11/19 02:45:00 AM,64.310,,,,
179,10/11/19 02:50:00 AM,64.310,,,,
180,10/11/19 02:55:00 AM,64.310,,,,
181,10/11/19 03:00:00 AM,64.310,,,,
182,10/11/19 03:05:00 AM,64.310,,,,
183,10/11/19 03:10:00 AM,64.310,,,,
184,10/11/19 03:15:00 AM,64.310,,,,
185,10/11/19 03:20:00 AM,64.310,,,,
186,10/11/19 03:25:00 AM,64.139,,,,
187,10/11/19 03:30:00 AM,64.139,,,,
188,10/11/19 03:35:00 AM,64.139,,,,
189,10/11/19 03:40:00 AM,64.139,,,,
190,10/11/19 03:45:00 AM,64.139,,,,
191,10/11/19 03:50:00 AM,64.139,,,,
192,10/11/19 03:55:00 AM,64.139,,,,
193,10/11/19 04:00:00 AM,64.139,,,,
194,10/11/19 04:05:00 AM,64.139,,,,
195,10/11/19 04:10:00 AM,64.139,,,,
196,10/11/19 04:15:00 AM,64.139,,,,
197,10/11/19 04:20:00 AM,64.139,,,,
198,10/11/19 04:25:00 AM,64.139,,,,
199,10/11/19 04:30:00 AM,64.139,,,,
200,10/11/19 04:35:00 AM,63.968,,,,
201,10/11/19 04:40:00 AM,63.968,,,,
202,10/11/19 04:45:00 AM,63.968,,,,
203,10/11/19 04:50:00 AM,63.968,,,,
204,10/11/19 04:55:00 AM,63.968,,,,
205,10/11/19 05:00:00 AM,63.968,,,,
206,10/11/19 05:05:00 AM,63.968,,,,
207,10/11/19 05:10:00 AM,63.968,,,,
208,10/11/19 05:15:00 AM,63.968,,,,
209,10/11/19 05:20:00 AM,63.968,,,,
210,10/11/19 05:25:00 AM,63.968,,,,
211,10/11/19 05:30:00 AM,63.968,,,,
212,10/11/19 05:35:00 AM,63.968,,,,
213,10/11/19 05:40:00 AM,63.968,,,,
214,10/11/19 05:45:00 AM,63.968,,,,
215,10/11/19 05:50:00 AM,63.968,,,,
216,10/11/19 05:55:00 AM,63.968,,,,
217,10/11/19 06:00:00 AM,63.968,,,,
218,10/11/19 06:05:00 AM,63.968,,,,
219,10/11/19 06:10:00 AM,63.797,,,,
220,10/11/19 06:15:00 AM,63.968,,,,
221,10/11/19 06:20:00 AM,64.139,,,,
222,10/11/19 06:25:00 AM,64.139,,,,
223,10/11/19 06:30:00 AM,64.310,,,,
224,10/11/19 06:35:00 AM,64.310,,,,
225,10/11/19 06:40:00 AM,64.481,,,,
226,10/11/19 06:45:00 AM,64.481,,,,
227,10/11/19 06:50:00 AM,64.481,,,,
228,10/11/19 06:55:00 AM,64.481,,,,
229,10/11/19 07:00:00 AM,64.481,,,,
230,10/11/19 07:05:00 AM,64.481,,,,
231,10/11/19 07:10:00 AM,64.481,,,,
232,10/11/19 07:15:00 AM,64.481,,,,
233,10/11/19 07:20:00 AM,64.481,,,,
234,10/11/19 07:25:00 AM,64.481,,,,
235,10/11/19 07:30:00 AM,64.481,,,,
236,10/11/19 07:35:00 AM,64.481,,,,
237,10/11/19 07:40:00 AM,64.481,,,,
238,10/11/19 07:45:00 AM,64.481,,,,
239,10/11/19 07:50:00 AM,64.481,,,,
240,10/11/19 07:55:00 AM,64.481,,,,
241,10/11/19 08:00:00 AM,64.481,,,,
242,10/11/19 08:05:00 AM,64.481,,,,
243,10/11/19 08:10:00 AM,64.481,,,,
244,10/11/19 08:15:00 AM,64.481,,,,
245,10/11/19 08:20:00 AM,64.481,,,,
246,10/11/19 08:25:00 AM,64.481,,,,
247,10/11/19 08:30:00 AM,64.481,,,,
248,10/11/19 08:35:00 AM,64.481,,,,
249,10/11/19 08:40:00 AM,64.481,,,,
250,10/11/19 08:45:00 AM,64.481,,,,
251,10/11/19 08:50:00 AM,64.481,,,,
252,10/11/19 08:55:00 AM,64.481,,,,
253,10/11/19 09:00:00 AM,64.481,,,,
254,10/11/19 09:05:00 AM,64.481,,,,
255,10/11/19 09:10:00 AM,64.481,,,,
256,10/11/19 09:15:00 AM,64.481,,,,
257,10/11/19 09:20:00 AM,64.481,,,,
258,10/11/19 09:25:00 AM,64.481,,,,
259,10/11/19 09:30:00 AM,64.481,,,,
260,10/11/19 09:35:00 AM,64.481,,,,
261,10/11/19 09:40:00 AM,64.481,,,,
262,10/11/19 09:45:00 AM,64.481,,,,
263,10/11/19 09:50:00 AM,64.481,,,,
264,10/11/19 09:55:00 AM,64.481,,,,
265,10/11/19 10:00:00 AM,64.481,,,,
266,10/11/19 10:05:00 AM,64.481,,,,
267,10/11/19 10:10:00 AM,64.481,,,,
268,10/11/19 10:15:00 AM,64.481,,,,
269,10/11/19 10:20:00 AM,64.481,,,,
270,10/11/19 10:25:00 AM,64.652,,,,
271,10/11/19 10:30:00 AM,64.652,,,,
272,10/11/19 10:35:00 AM,64.652,,,,
273,10/11/19 10:40:00 AM,64.652,,,,
274,10/11/19 10:45:00 AM,64.652,,,,
275,10/11/19 10:50:00 AM,64.652,,,,
276,10/11/19 10:55:00 AM,64.652,,,,
277,10/11/19 11:00:00 AM,64.652,,,,
278,10/11/19 11:05:00 AM,64.652,,,,
279,10/11/19 11:10:00 AM,64.652,,,,
280,10/11/19 11:15:00 AM,64.652,,,,
281,10/11/19 11:20:00 AM,64.825,,,,
282,10/11/19 11:25:00 AM,64.825,,,,
283,10/11/19 11:30:00 AM,64.825,,,,
284,10/11/19 11:35:00 AM,64.825,,,,
285,10/11/19 11:40:00 AM,64.825,,,,
286,10/11/19 11:45:00 AM,64.825,,,,
287,10/11/19 11:50:00 AM,64.825,,,,
288,10/11/19 11:55:00 AM,64.825,,,,
289,10/11/19 12:00:00 PM,64.825,,,,
290,10/11/19 12:05:00 PM,64.825,,,,
291,10/11/19 12:10:00 PM,64.825,,,,
292,10/11/19 12:15:00 PM,64.825,,,,
293,10/11/19 12:20:00 PM,64.825,,,,
294,10/11/19 12:25:00 PM,64.825,,,,
295,10/11/19 12:30:00 PM,64.825,,,,
296,10/11/19 12:35:00 PM,64.825,,,,
297,10/11/19 12:40:00 PM,64.825,,,,
298,10/11/19 12:45:00 PM,64.825,,,,
299,10/11/19 12:50:00 PM,64.825,,,,
300,10/11/19 12:55:00 PM,64.825,,,,
301,10/11/19 01:00:00 PM,64.652,,,,
302,10/11/19 01:05:00 PM,64.652,,,,
303,10/11/19 01:10:00 PM,64.652,,,,
304,10/11/19 01:15:00 PM,64.652,,,,
305,10/11/19 01:20:00 PM,64.652,,,,
306,10/11/19 01:25:00 PM,64.652,,,,
307,10/11/19 01:30:00 PM,64.652,,,,
308,10/11/19 01:35:00 PM,64.652,,,,
309,10/11/19 01:40:00 PM,64.652,,,,
310,10/11/19 01:45:00 PM,64.652,,,,
311,10/11/19 01:50:00 PM,64.652,,,,
312,10/11/19 01:55:00 PM,64.652,,,,
313,10/11/19 02:00:00 PM,64.652,,,,
314,10/11/19 02:05:00 PM,64.652,,,,
315,10/11/19 02:10:00 PM,64.652,,,,
316,10/11/19 02:15:00 PM,64.652,,,,
317,10/11/19 02:20:00 PM,64.652,,,,
318,10/11/19 02:25:00 PM,64.652,,,,
319,10/11/19 02:30:00 PM,64.652,,,,
320,10/11/19 02:35:00 PM,64.652,,,,
321,10/11/19 02:40:00 PM,64.825,,,,
322,10/11/19 02:45:00 PM,64.825,,,,
323,10/11/19 02:50:00 PM,64.825,,,,
324,10/11/19 02:55:00 PM,64.825,,,,
325,10/11/19 03:00:00 PM,64.825,,,,
326,10/11/19 03:05:00 PM,64.825,,,,
327,10/11/19 03:10:00 PM,64.825,,,,
328,10/11/19 03:15:00 PM,64.825,,,,
329,10/11/19 03:20:00 PM,64.825,,,,
330,10/11/19 03:25:00 PM,64.996,,,,
331,10/11/19 03:30:00 PM,64.996,,,,
332,10/11/19 03:35:00 PM,64.996,,,,
333,10/11/19 03:40:00 PM,64.996,,,,
334,10/11/19 03:45:00 PM,64.996,,,,
335,10/11/19 03:50:00 PM,64.996,,,,
336,10/11/19 03:55:00 PM,64.996,,,,
337,10/11/19 04:00:00 PM,64.996,,,,
338,10/11/19 04:05:00 PM,64.996,,,,
339,10/11/19 04:10:00 PM,64.996,,,,
340,10/11/19 04:15:00 PM,64.996,,,,
341,10/11/19 04:20:00 PM,65.167,,,,
342,10/11/19 04:25:00 PM,65.167,,,,
343,10/11/19 04:30:00 PM,65.167,,,,
344,10/11/19 04:35:00 PM,65.167,,,,
345,10/11/19 04:40:00 PM,65.167,,,,
346,10/11/19 04:45:00 PM,65.167,,,,
347,10/11/19 04:50:00 PM,65.338,,,,
348,10/11/19 04:55:00 PM,65.338,,,,
349,10/11/19 05:00:00 PM,65.509,,,,
350,10/11/19 05:05:00 PM,65.509,,,,
351,10/11/19 05:10:00 PM,65.509,,,,
352,10/11/19 05:15:00 PM,65.509,,,,
353,10/11/19 05:20:00 PM,65.509,,,,
354,10/11/19 05:25:00 PM,65.509,,,,
355,10/11/19 05:30:00 PM,65.509,,,,
356,10/11/19 05:35:00 PM,65.509,,,,
357,10/11/19 05:40:00 PM,65.509,,,,
358,10/11/19 05:45:00 PM,65.509,,,,
359,10/11/19 05:50:00 PM,65.509,,,,
360,10/11/19 05:55:00 PM,65.509,,,,
361,10/11/19 06:00:00 PM,65.509,,,,
362,10/11/19 06:05:00 PM,65.509,,,,
363,10/11/19 06:10:00 PM,65.509,,,,
364,10/11/19 06:15:00 PM,65.509,,,,
365,10/11/19 06:20:00 PM,65.509,,,,
366,10/11/19 06:25:00 PM,65.509,,,,
367,10/11/19 06:30:00 PM,65.509,,,,
368,10/11/19 06:35:00 PM,65.509,,,,
369,10/11/19 06:40:00 PM,65.509,,,,
370,10/11/19 06:45:00 PM,65.509,,,,
371,10/11/19 06:50:00 PM,65.509,,,,
372,10/11/19 06:55:00 PM,65.509,,,,
373,10/11/19 07:00:00 PM,65.509,,,,
374,10/11/19 07:05:00 PM,65.509,,,,
375,10/11/19 07:10:00 PM,65.509,,,,
376,10/11/19 07:15:00 PM,65.509,,,,
377,10/11/19 07:20:00 PM,65.509,,,,
378,10/11/19 07:25:00 PM,65.509,,,,
379,10/11/19 07:30:00 PM,65.509,,,,
380,10/11/19 07:35:00 PM,65.509,,,,
381,10/11/19 07:40:00 PM,65.509,,,,
382,10/11/19 07:45:00 PM,65.509,,,,
383,10/11/19 07:50:00 PM,65.509,,,,
384,10/11/19 07:55:00 PM,65.509,,,,
385,10/11/19 08:00:00 PM,65.509,,,,
386,10/11/19 08:05:00 PM,65.509,,,,
387,10/11/19 08:10:00 PM,65.509,,,,
388,10/11/19 08:15:00 PM,65.509,,,,
389,10/11/19 08:20:00 PM,65.680,,,,
390,10/11/19 08:25:00 PM,65.680,,,,
391,10/11/19 08:30:00 PM,65.851,,,,
392,10/11/19 08:35:00 PM,65.851,,,,
393,10/11/19 08:40:00 PM,65.851,,,,
394,10/11/19 08:45:00 PM,65.851,,,,
395,10/11/19 08:50:00 PM,65.851,,,,
396,10/11/19 08:55:00 PM,66.022,,,,
397,10/11/19 09:00:00 PM,66.193,,,,
398,10/11/19 09:05:00 PM,66.366,,,,
399,10/11/19 09:10:00 PM,66.366,,,,
400,10/11/19 09:15:00 PM,66.537,,,,
401,10/11/19 09:20:00 PM,66.537,,,,
402,10/11/19 09:25:00 PM,66.537,,,,
403,10/11/19 09:30:00 PM,66.537,,,,
404,10/11/19 09:35:00 PM,66.537,,,,
405,10/11/19 09:40:00 PM,66.537,,,,
406,10/11/19 09:45:00 PM,66.537,,,,
407,10/11/19 09:50:00 PM,66.537,,,,
408,10/11/19 09:55:00 PM,66.537,,,,
409,10/11/19 10:00:00 PM,66.366,,,,
410,10/11/19 10:05:00 PM,66.366,,,,
411,10/11/19 10:10:00 PM,66.366,,,,
412,10/11/19 10:15:00 PM,66.193,,,,
413,10/11/19 10:20:00 PM,66.193,,,,
414,10/11/19 10:25:00 PM,66.022,,,,
415,10/11/19 10:30:00 PM,66.022,,,,
416,10/11/19 10:35:00 PM,65.851,,,,
417,10/11/19 10:40:00 PM,65.851,,,,
418,10/11/19 10:45:00 PM,65.851,,,,
419,10/11/19 10:50:00 PM,65.851,,,,
420,10/11/19 10:55:00 PM,65.680,,,,
421,10/11/19 11:00:00 PM,65.680,,,,
422,10/11/19 11:05:00 PM,65.680,,,,
423,10/11/19 11:10:00 PM,65.680,,,,
424,10/11/19 11:15:00 PM,65.509,,,,
425,10/11/19 11:20:00 PM,65.509,,,,
426,10/11/19 11:25:00 PM,65.509,,,,
427,10/11/19 11:30:00 PM,65.509,,,,
428,10/11/19 11:35:00 PM,65.509,,,,
429,10/11/19 11:40:00 PM,65.509,,,,
430,10/11/19 11:45:00 PM,65.509,,,,
431,10/11/19 11:50:00 PM,65.338,,,,
432,10/11/19 11:55:00 PM,65.338,,,,
433,10/12/19 12:00:00 AM,65.338,,,,
434,10/12/19 12:05:00 AM,65.338,,,,
435,10/12/19 12:10:00 AM,65.338,,,,
436,10/12/19 12:15:00 AM,65.338,,,,
437,10/12/19 12:20:00 AM,65.338,,,,
438,10/12/19 12:25:00 AM,65.338,,,,
439,10/12/19 12:30:00 AM,65.338,,,,
440,10/12/19 12:35:00 AM,65.338,,,,
441,10/12/19 12:40:00 AM,65.167,,,,
442,10/12/19 12:45:00 AM,65.167,,,,
443,10/12/19 12:50:00 AM,65.167,,,,
444,10/12/19 12:55:00 AM,65.167,,,,
445,10/12/19 01:00:00 AM,65.167,,,,
446,10/12/19 01:05:00 AM,65.167,,,,
447,10/12/19 01:10:00 AM,65.167,,,,
448,10/12/19 01:15:00 AM,65.167,,,,
449,10/12/19 01:20:00 AM,65.167,,,,
450,10/12/19 01:25:00 AM,65.167,,,,
451,10/12/19 01:30:00 AM,65.167,,,,
452,10/12/19 01:35:00 AM,65.167,,,,
453,10/12/19 01:40:00 AM,65.167,,,,
454,10/12/19 01:45:00 AM,65.167,,,,
455,10/12/19 01:50:00 AM,64.996,,,,
456,10/12/19 01:55:00 AM,65.167,,,,
457,10/12/19 02:00:00 AM,65.167,,,,
458,10/12/19 02:05:00 AM,64.996,,,,
459,10/12/19 02:10:00 AM,64.996,,,,
460,10/12/19 02:15:00 AM,64.996,,,,
461,10/12/19 02:20:00 AM,64.996,,,,
462,10/12/19 02:25:00 AM,64.996,,,,
463,10/12/19 02:30:00 AM,64.996,,,,
464,10/12/19 02:35:00 AM,64.996,,,,
465,10/12/19 02:40:00 AM,64.996,,,,
466,10/12/19 02:45:00 AM,64.996,,,,
467,10/12/19 02:50:00 AM,64.996,,,,
468,10/12/19 02:55:00 AM,64.996,,,,
469,10/12/19 03:00:00 AM,64.996,,,,
470,10/12/19 03:05:00 AM,64.996,,,,
471,10/12/19 03:10:00 AM,64.996,,,,
472,10/12/19 03:15:00 AM,64.825,,,,
473,10/12/19 03:20:00 AM,64.825,,,,
474,10/12/19 03:25:00 AM,64.825,,,,
475,10/12/19 03:30:00 AM,64.825,,,,
476,10/12/19 03:35:00 AM,64.825,,,,
477,10/12/19 03:40:00 AM,64.825,,,,
478,10/12/19 03:45:00 AM,64.825,,,,
479,10/12/19 03:50:00 AM,64.825,,,,
480,10/12/19 03:55:00 AM,64.825,,,,
481,10/12/19 04:00:00 AM,64.825,,,,
482,10/12/19 04:05:00 AM,64.825,,,,
483,10/12/19 04:10:00 AM,64.825,,,,
484,10/12/19 04:15:00 AM,64.825,,,,
485,10/12/19 04:20:00 AM,64.825,,,,
486,10/12/19 04:25:00 AM,64.825,,,,
487,10/12/19 04:30:00 AM,64.825,,,,
488,10/12/19 04:35:00 AM,64.825,,,,
489,10/12/19 04:40:00 AM,64.825,,,,
490,10/12/19 04:45:00 AM,64.652,,,,
491,10/12/19 04:50:00 AM,64.652,,,,
492,10/12/19 04:55:00 AM,64.652,,,,
493,10/12/19 05:00:00 AM,64.652,,,,
494,10/12/19 05:05:00 AM,64.652,,,,
495,10/12/19 05:10:00 AM,64.652,,,,
496,10/12/19 05:15:00 AM,64.652,,,,
497,10/12/19 05:20:00 AM,64.652,,,,
498,10/12/19 05:25:00 AM,64.652,,,,
499,10/12/19 05:30:00 AM,64.652,,,,
500,10/12/19 05:35:00 AM,64.652,,,,
501,10/12/19 05:40:00 AM,64.652,,,,
502,10/12/19 05:45:00 AM,64.652,,,,
503,10/12/19 05:50:00 AM,64.652,,,,
504,10/12/19 05:55:00 AM,64.652,,,,
505,10/12/19 06:00:00 AM,64.652,,,,
506,10/12/19 06:05:00 AM,64.481,,,,
507,10/12/19 06:10:00 AM,64.481,,,,
508,10/12/19 06:15:00 AM,64.481,,,,
509,10/12/19 06:20:00 AM,64.481,,,,
510,10/12/19 06:25:00 AM,64.481,,,,
511,10/12/19 06:30:00 AM,64.481,,,,
512,10/12/19 06:35:00 AM,64.481,,,,
513,10/12/19 06:40:00 AM,64.481,,,,
514,10/12/19 06:45:00 AM,64.481,,,,
515,10/12/19 06:50:00 AM,64.481,,,,
516,10/12/19 06:55:00 AM,64.481,,,,
517,10/12/19 07:00:00 AM,64.481,,,,
518,10/12/19 07:05:00 AM,64.481,,,,
519,10/12/19 07:10:00 AM,64.481,,,,
520,10/12/19 07:15:00 AM,64.481,,,,
521,10/12/19 07:20:00 AM,64.481,,,,
522,10/12/19 07:25:00 AM,64.481,,,,
523,10/12/19 07:30:00 AM,64.481,,,,
524,10/12/19 07:35:00 AM,64.481,,,,
525,10/12/19 07:40:00 AM,64.481,,,,
526,10/12/19 07:45:00 AM,64.481,,,,
527,10/12/19 07:50:00 AM,64.481,,,,
528,10/12/19 07:55:00 AM,64.481,,,,
529,10/12/19 08:00:00 AM,64.481,,,,
530,10/12/19 08:05:00 AM,64.481,,,,
531,10/12/19 08:10:00 AM,64.481,,,,
532,10/12/19 08:15:00 AM,64.481,,,,
533,10/12/19 08:20:00 AM,64.481,,,,
534,10/12/19 08:25:00 AM,64.481,,,,
535,10/12/19 08:30:00 AM,64.481,,,,
536,10/12/19 08:35:00 AM,64.481,,,,
537,10/12/19 08:40:00 AM,64.481,,,,
538,10/12/19 08:45:00 AM,64.481,,,,
539,10/12/19 08:50:00 AM,64.481,,,,
540,10/12/19 08:55:00 AM,64.481,,,,
541,10/12/19 09:00:00 AM,64.481,,,,
542,10/12/19 09:05:00 AM,64.481,,,,
543,10/12/19 09:10:00 AM,64.481,,,,
544,10/12/19 09:15:00 AM,64.481,,,,
545,10/12/19 09:20:00 AM,64.481,,,,
546,10/12/19 09:25:00 AM,64.481,,,,
547,10/12/19 09:30:00 AM,64.481,,,,
548,10/12/19 09:35:00 AM,64.481,,,,
